iata_code,airport_name,city,country_code,country_name,airport_type,coordinates
EMT,San Gabriel Valley Airport,El Monte,US,United States,small_airport,"34.086102, -118.035004"
ENA,Kenai Municipal Airport,Kenai,US,United States,medium_airport,"60.570946, -151.245174"
END,Vance Air Force Base,Enid,US,United States,medium_airport,"36.339199, -97.916496"
ENL,Centralia Municipal Airport,Centralia,US,United States,small_airport,"38.515099, -89.091103"
ENN,Nenana Municipal Airport,Nenana,US,United States,medium_airport,"64.548772, -149.074516"
ENV,Wendover Airport,Wendover,US,United States,medium_airport,"40.7187004089, -114.03099823"
ENW,Kenosha Regional Airport,Kenosha,US,United States,medium_airport,"42.59569931, -87.92780304"
EOK,Keokuk Municipal Airport,Keokuk,US,United States,small_airport,"40.459899902299995, -91.4284973145"
EOS,Neosho Hugh Robinson Airport,Neosho,US,United States,small_airport,"36.810799, -94.391701"
EPG,Browns Airport,Weeping Water,US,United States,small_airport,"40.8675003052, -96.1100006104"
EPH,Ephrata Municipal Airport,Ephrata,US,United States,small_airport,"47.307598, -119.515999"
ERI,Erie International Tom Ridge Field,Erie,US,United States,medium_airport,"42.083127, -80.173867"
ERR,Errol Airport,Errol,US,United States,small_airport,"44.7925, -71.1642"
ERV,Kerrville / Kerr County Airport at Louis Schreiner Field,Kerrville,US,United States,small_airport,"29.9767, -99.085701"
ESC,Delta County Airport,Escanaba,US,United States,medium_airport,"45.723199, -87.088623"
ESD,Orcas Island Airport,Eastsound,US,United States,medium_airport,"48.708199, -122.910004"
ESF,Esler Army Airfield / Esler Regional Airport,Alexandria,US,United States,medium_airport,"31.394266, -92.294082"
ESN,Easton Airport / Newnam Field,Easton,US,United States,small_airport,"38.804199, -76.069"
ESO,Ohkay Owingeh Airport,Espanola,US,United States,small_airport,"36.026133, -106.045443"
EST,Estherville Municipal Airport,Estherville,US,United States,small_airport,"43.407398, -94.746399"
ESW,Easton State Airport,Easton,US,United States,small_airport,"47.2541999817, -121.185997009"
ETB,West Bend Municipal Airport,West Bend,US,United States,small_airport,"43.422278, -88.128966"
ETN,Eastland Municipal Airport,Eastland,US,United States,small_airport,"32.4135017395, -98.80979919430001"
ETS,Enterprise Municipal Airport,Enterprise,US,United States,small_airport,"31.29969978, -85.89990234"
EUE,Eureka Airport,Eureka,US,United States,small_airport,"39.604198455799995, -116.004997253"
EUF,Weedon Field,Eufaula,US,United States,small_airport,"31.9512996674, -85.1288986206"
EUG,Mahlon Sweet Field,Eugene,US,United States,medium_airport,"44.12459945678711, -123.21199798583984"
EVM,Eveleth–Virginia Municipal Airport,Eveleth,US,United States,small_airport,"47.42458, -92.499204"
EVV,Evansville Regional Airport,Evansville,US,United States,medium_airport,"38.0369987488, -87.5324020386"
EVW,Evanston-Uinta County Airport-Burns Field,Evanston,US,United States,medium_airport,"41.27479935, -111.0350037"
EWB,New Bedford Regional Airport,New Bedford,US,United States,medium_airport,"41.67610168457031, -70.95690155029297"
EWK,Newton City-County Airport,Newton,US,United States,small_airport,"38.058200836199994, -97.2744979858"
EWN,Coastal Carolina Regional Airport,New Bern,US,United States,medium_airport,"35.0730018616, -77.04290008539999"
EWR,Newark Liberty International Airport,Newark,US,United States,large_airport,"40.692501, -74.168701"
EYR,Yerington Municipal Airport,Yerington,US,United States,small_airport,"39.0041007996, -119.157997131"
EYW,Key West International Airport,Key West,US,United States,medium_airport,"24.556101, -81.759598"
FAF,Felker Army Air Field,Newport News (Fort Eustis),US,United States,medium_airport,"37.1325, -76.608803"
FAI,Fairbanks International Airport,Fairbanks,US,United States,medium_airport,"64.815102, -147.856003"
FAM,Farmington Regional Airport,Farmington,US,United States,small_airport,"37.761101, -90.428597"
FAR,Hector International Airport,Fargo,US,United States,medium_airport,"46.92070007324219, -96.81580352783203"
FAT,Fresno Yosemite International Airport,Fresno,US,United States,medium_airport,"36.776199, -119.718002"
FAY,Fayetteville Regional Airport - Grannis Field,Fayetteville,US,United States,medium_airport,"34.991199, -78.880302"
FBG,Simmons Army Air Field,Fort Bragg,US,United States,medium_airport,"35.13180161, -78.93669891"
FBK,Ladd Army Airfield,Fairbanks,US,United States,medium_airport,"64.837502, -147.613998"
FBL,Faribault Municipal Airport-Liz Wall Strohfus Field,Faribault,US,United States,small_airport,"44.32844, -93.312534"
FBR,Fort Bridger Airport,Fort Bridger,US,United States,small_airport,"41.3918991089, -110.406997681"
FBY,Fairbury Municipal Airport,Fairbury,US,United States,small_airport,"40.182998657199995, -97.16929626459999"
FCA,Glacier Park International Airport,Kalispell,US,United States,medium_airport,"48.31050109863281, -114.25599670410156"
FCH,Fresno Chandler Executive Airport,Fresno,US,United States,small_airport,"36.732399, -119.82"
FCM,Flying Cloud Airport,Minneapolis,US,United States,small_airport,"44.8272018433, -93.45709991460001"
FCS,Butts AAF (Fort Carson) Air Field,Fort Carson,US,United States,medium_airport,"38.67839813, -104.7570038"
FCY,Forrest City Municipal Airport,Forrest City,US,United States,small_airport,"34.942001342800005, -90.7750015259"
FDK,Frederick Municipal Airport,Frederick,US,United States,small_airport,"39.417598724399994, -77.3742980957"
FDR,Frederick Regional Airport,Frederick,US,United States,small_airport,"34.35200119, -98.98390198"
FDY,Findlay Airport,Findlay,US,United States,medium_airport,"41.013500213600004, -83.66870117190001"
FEP,Albertus Airport,Freeport,US,United States,small_airport,"42.2462005615, -89.58200073239999"
FET,Fremont Municipal Airport,Fremont,US,United States,small_airport,"41.45024, -96.522884"
FFA,First Flight Airport,Kill Devil Hills,US,United States,small_airport,"36.0181999207, -75.67130279540001"
FFL,Fairfield Municipal Airport,Fairfield,US,United States,small_airport,"41.053024, -91.980114"
FFM,Fergus Falls Municipal Airport - Einar Mickelson Field,Fergus Falls,US,United States,small_airport,"46.28440094, -96.15670013"
FFO,Wright-Patterson Air Force Base,Dayton,US,United States,medium_airport,"39.826099, -84.048302"
FFT,Capital City Airport,Frankfort,US,United States,small_airport,"38.181698, -84.906764"
FHU,Sierra Vista Municipal Airport / Libby Army Air Field,Fort Huachuca / Sierra Vista,US,United States,medium_airport,"31.587383, -110.348225"
FID,Elizabeth Field,Fishers Island,US,United States,small_airport,"41.252099, -72.032218"
FIL,Fillmore Municipal Airport,Fillmore,US,United States,small_airport,"38.95830154, -112.362999"
FKL,Venango Regional Airport,Franklin,US,United States,medium_airport,"41.3778991699, -79.8603973389"
FKN,Franklin Regional Airport,Franklin,US,United States,small_airport,"36.698101, -76.903801"
FLD,Fond du Lac County Airport,Fond du Lac,US,United States,small_airport,"43.7711982727, -88.48840332030001"
FLG,Flagstaff Pulliam International Airport,Flagstaff,US,United States,medium_airport,"35.1385, -111.670998"
FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,US,United States,large_airport,"26.072599, -80.152702"
FLO,Florence Regional Airport,Florence,US,United States,medium_airport,"34.18539810180664, -79.7238998413086"
FLP,Marion County Regional Airport,Flippin,US,United States,small_airport,"36.29090118, -92.59030151"
FLT,Flat Airport,Flat,US,United States,small_airport,"62.452598571799996, -157.988998413"
FLV,Sherman Army Air Field,Fort Leavenworth,US,United States,small_airport,"39.3683013916, -94.9147033691"
FLX,Fallon Municipal Airport,Fallon,US,United States,small_airport,"39.4990997314, -118.749000549"
FME,Tipton Airport,Fort Meade(Odenton),US,United States,medium_airport,"39.08539962769999, -76.7593994141"
FMH,Cape Cod Coast Guard Air Station,Falmouth,US,United States,small_airport,"41.657899, -70.52163"
FMN,Four Corners Regional Airport,Farmington,US,United States,medium_airport,"36.741199, -108.230003"
FMS,Fort Madison Municipal Airport,Fort Madison,US,United States,small_airport,"40.659113, -91.327763"
FMU,Florence Municipal Airport,Florence,US,United States,small_airport,"43.98279953, -124.111000061"
FMY,Page Field,Fort Myers,US,United States,medium_airport,"26.58659935, -81.86329650879999"
FNL,Northern Colorado Regional Airport,Loveland,US,United States,medium_airport,"40.44969, -105.011272"
FNT,Bishop International Airport,Flint,US,United States,medium_airport,"42.96540069580078, -83.74359893798828"
FOB,Fort Bragg Airport,Fort Bragg,US,United States,small_airport,"39.472445, -123.795319"
FOD,Fort Dodge Regional Airport,Fort Dodge,US,United States,medium_airport,"42.552624, -94.191237"
FOE,Topeka Regional Airport,Topeka,US,United States,medium_airport,"38.950901, -95.663597"
FOK,Francis S Gabreski Airport,Westhampton Beach,US,United States,small_airport,"40.8437004089, -72.6317977905"
FPR,St Lucie County International Airport,Fort Pierce,US,United States,medium_airport,"27.49510002, -80.36830139"
FPY,Perry-Foley Airport,Perry,US,United States,small_airport,"30.0693, -83.580597"
FRD,Friday Harbor Airport,Friday Harbor,US,United States,medium_airport,"48.523654, -123.024645"
FRG,Republic Airport,Farmingdale,US,United States,medium_airport,"40.7288017273, -73.4133987427"
FRH,French Lick Municipal Airport,French Lick,US,United States,small_airport,"38.5061988831, -86.63690185550001"
FRI,Marshall Army Air Field,Fort Riley (Junction City),US,United States,medium_airport,"39.053021, -96.764202"
FRM,Fairmont Municipal Airport,Fairmont,US,United States,small_airport,"43.643901825, -94.4156036377"
FRN,Bryant Army Airfield,Fort Richardson,US,United States,small_airport,"61.266399, -149.653"
FRR,Front Royal Warren County Airport,Front Royal,US,United States,small_airport,"38.9175, -78.253502"
FRY,Eastern Slopes Regional Airport,Fryeburg,US,United States,small_airport,"43.991100311299995, -70.9478988647"
FSD,Sioux Falls Regional Airport / Joe Foss Field,Sioux Falls,US,United States,medium_airport,"43.585463, -96.741152"
FSI,Henry Post Army Air Field,Fort Sill,US,United States,medium_airport,"34.649799, -98.402199"
FSK,Fort Scott Municipal Airport,Fort Scott,US,United States,small_airport,"37.7984008789, -94.7694015503"
FSM,Fort Smith Regional Airport,Fort Smith,US,United States,medium_airport,"35.336601, -94.367401"
FST,Fort Stockton Pecos County Airport,Fort Stockton,US,United States,medium_airport,"30.9157009125, -102.916000366"
FSU,Fort Sumner Municipal Airport,Fort Sumner,US,United States,small_airport,"34.4833984375, -104.217002869"
FTK,Godman Army Air Field,Fort Knox,US,United States,medium_airport,"37.907100677500004, -85.9720993042"
FTW,Fort Worth Meacham International Airport,Fort Worth,US,United States,medium_airport,"32.819801, -97.362396"
FTY,Fulton County Airport Brown Field,Atlanta,US,United States,medium_airport,"33.7790985107, -84.5214004517"
FUL,Fullerton Municipal Airport,Fullerton,US,United States,small_airport,"33.8720016479, -117.980003357"
FWA,Fort Wayne International Airport,Fort Wayne,US,United States,medium_airport,"40.9785, -85.195099"
FWH,NAS Fort Worth JRB / Carswell Field,Fort Worth,US,United States,medium_airport,"32.769199, -97.441498"
FWL,Farewell Airport,Farewell,US,United States,small_airport,"62.509327, -153.892279"
FXE,Fort Lauderdale Executive Airport,Fort Lauderdale,US,United States,medium_airport,"26.1972999573, -80.1707000732"
FXY,Forest City Municipal Airport,Forest City,US,United States,small_airport,"43.23469925, -93.62409973"
